등록일자,조도2(0~255단계),조도4(0~255단계),조도6,누적전력량3(W),누적전력량4(W),누적전력량6(W)
2020-11-09 0:48,78,20.1,5.4,1,100,100
2020-11-09 0:49,11,6,6,1,0,0
2020-11-09 0:49,6,0,0,0,100,100
2020-11-09 0:49,6,9.3,8.9,0,100,100
2020-11-09 0:49,19,0,0,0,100,100
2020-11-09 0:49,40,0.6,0.3,0,100,100
2020-11-09 0:49,18,1.8,1.8,1,100,100
2020-11-09 0:49,8,8.3,8.7,0,100,100
2020-11-09 0:49,22,4.8,4.8,0,15,15
2020-11-09 0:49,8,6.6,6.6,0,100,100
2020-11-09 0:49,88,14.5,14.5,1,100,100
2020-11-09 0:49,19,9.7,9.5,0,100,100
2020-11-09 0:49,19,0.8,0.8,0,98,98
2020-11-09 0:49,7,3.2,3.2,0,100,100
2020-11-09 0:49,28,7.6,7.1,0,100,100
2020-11-09 0:49,44,7.1,2,0,85,85
2020-11-09 0:49,15,0,0,0,100,100
2020-11-09 0:49,1,0.9,0.9,0,100,100
2020-11-09 0:49,7,0,0,0,100,100
2020-11-09 0:49,14,0,0,0,100,100
2020-11-09 0:49,8,0,0,0,100,100
2020-11-09 0:50,15,0,0,0,100,100
2020-11-09 0:50,3,0,0,0,100,100
2020-11-09 0:50,9,0.1,0.1,0,100,100
2020-11-09 0:50,18,17.1,17.4,1,100,4
2020-11-09 0:50,15,0,0,0,100,100
2020-11-09 0:50,57,19.2,4.6,0,100,100
2020-11-09 0:50,21,0,0,0,100,100
2020-11-09 0:50,14,0.1,0.1,0,100,100
2020-11-09 0:50,13,3.4,3.4,0,100,100
2020-11-09 0:50,0,1.4,1.4,1,100,100
2020-11-09 0:50,42,7.5,6.2,0,97,92
2020-11-09 0:51,53,0,0,1,100,100
2020-11-09 0:51,1,0,0,0,41,41
2020-11-09 0:51,27,0.2,0.2,0,100,100
2020-11-09 0:51,10,0,0,0,100,100
2020-11-09 0:51,8,1.9,1.9,0,99,100
2020-11-09 0:51,8,4,4,0,100,100
2020-11-09 0:51,10,0.1,0.1,0,100,100
2020-11-09 0:51,9,1.6,1.6,0,23,24
2020-11-09 0:51,10,8.3,8,0,100,100
2020-11-09 0:51,10,0,0,0,100,100
2020-11-09 0:51,20,0.2,0.2,0,100,100
2020-11-09 0:52,7,0.9,0,0,100,100
2020-11-09 0:52,7,0,0,0,100,100
2020-11-09 0:52,5,0,0,0,100,100
2020-11-09 0:52,1,0,0,0,100,100
2020-11-09 0:52,43,1.3,1.4,0,100,100
2020-11-09 0:52,16,0,0,0,100,100
2020-11-09 0:52,11,2.2,2.2,0,100,100
2020-11-09 0:52,14,8.3,8.7,0,100,100
2020-11-09 0:53,9,33.6,33.7,0,100,100
2020-11-09 0:53,8,4.9,4.9,0,77,77
2020-11-09 0:53,2,0,0,0,100,100
2020-11-09 0:53,7,0,0,0,0,0
2020-11-09 0:53,64,4.6,3.8,1,100,100
2020-11-09 0:53,5,4.5,4.5,1,21,21
2020-11-09 0:53,4,0,0,0,100,100
2020-11-09 0:53,6,0,0,0,100,100
2020-11-09 0:53,41,0.1,0.1,1,4,4
2020-11-09 0:53,5,0,0,0,100,100
2020-11-09 0:54,6,0,0,0,100,100
2020-11-09 0:54,19,0,0,0,100,100
2020-11-09 0:54,6,1.7,1.8,0,100,100
2020-11-09 0:54,1,2.5,2.5,0,100,100
2020-11-09 0:54,69,12.4,10,1,100,100
2020-11-09 0:54,62,0.7,0.7,1,100,100
2020-11-09 0:54,15,0,0,1,100,100
2020-11-09 0:55,5,15.7,15.6,0,76,76
2020-11-09 0:55,56,23.1,29.1,1,100,100
2020-11-09 0:55,11,0,0,1,100,100
2020-11-09 0:55,10,8.5,8.6,0,100,100
2020-11-09 0:55,16,0,0,0,100,100
2020-11-09 0:55,79,0,0,1,100,100
2020-11-09 0:55,23,0,112.6,1,100,1
2020-11-09 0:55,9,0.1,0.1,1,39,100
2020-11-09 0:55,58,0.4,15.7,1,100,100
2020-11-09 0:55,10,0,0,0,85,85
2020-11-09 0:55,12,0,0,0,100,100
2020-11-09 0:56,18,0,0,1,100,83
2020-11-09 0:56,14,4.9,5.2,1,100,100
2020-11-09 0:56,4,1.4,1.4,0,100,100
2020-11-09 0:56,7,0,0,0,100,100
2020-11-09 0:56,40,0.1,6.6,1,100,100
2020-11-09 0:56,33,16.3,15.7,1,96,100
2020-11-09 0:56,7,0,0,0,100,100
2020-11-09 0:56,19,0.1,0.1,0,100,100
2020-11-09 0:56,9,6.7,6.2,0,100,100
2020-11-09 0:56,17,2.2,0.9,0,45,45
2020-11-09 0:56,26,0,0,0,100,100
2020-11-09 0:56,59,5.7,7.4,1,100,100
2020-11-09 0:56,15,0,0,0,100,100
2020-11-09 0:56,13,0,0,0,100,100
2020-11-09 0:57,8,0,0,0,100,100
2020-11-09 0:57,35,1.6,1.5,0,100,100
2020-11-09 0:57,7,0.4,0.5,0,100,100
2020-11-09 0:57,2,0,0,0,100,100
2020-11-09 0:57,0,0,0,0,100,100
2020-11-09 0:57,23,0,0,0,100,100
2020-11-09 0:57,2,0,0,0,100,100
2020-11-09 0:57,70,2.3,2.2,0,100,100
2020-11-09 0:57,3,0,0,0,100,100
2020-11-09 0:57,0,0,0,1,100,100
2020-11-09 0:57,2,0.3,0.3,0,100,100
2020-11-09 0:57,4,6,6.1,0,0,0
2020-11-09 0:57,1,0,0,0,100,100
2020-11-09 0:57,NaN,0,0,0,0,0
2020-11-09 0:58,54,5.9,5.8,1,60,100
2020-11-09 0:58,14,0.1,0.1,0,100,100
2020-11-09 0:58,7,2.8,2.8,0,29,29
2020-11-09 0:58,0,0,0,0,100,100
2020-11-09 0:58,29,0,0,0,100,100
2020-11-09 0:58,29,3.3,4.2,1,100,100
2020-11-09 0:58,9,8.3,0,1,0,0
2020-11-09 0:58,9,0,0,0,100,100
2020-11-09 0:58,20,1.6,1.6,0,100,100
2020-11-09 0:58,61,10.9,36.3,1,100,100
2020-11-09 0:58,2,3.2,3.2,0,100,100
2020-11-09 0:58,17,3.9,4,1,100,100
2020-11-09 0:58,3,0,0,0,100,100
2020-11-09 0:58,48,14.3,0,1,0,0
2020-11-09 0:58,1,6.2,6.3,0,100,100
2020-11-09 0:58,9,3.9,3.9,0,92,91
2020-11-09 0:58,2,0,0,0,100,100
2020-11-09 0:58,6,0,0,0,100,100
2020-11-09 0:58,11,1.8,1.8,0,100,100
2020-11-09 0:59,9,0,0,0,100,100
2020-11-09 0:59,7,0,0,0,1,1
2020-11-09 0:59,27,0,0,0,100,100
2020-11-09 0:59,11,0,0,0,100,100
2020-11-09 0:59,13,13.9,13.7,1,100,100
2020-11-09 0:59,5,6.6,4.9,0,100,100
2020-11-09 0:59,5,0,0,0,100,100
2020-11-09 1:00,7,0.3,0.3,0,100,100
2020-11-09 1:00,0,0,0,0,100,100
2020-11-09 1:00,17,0,0,0,100,100
2020-11-09 1:00,6,8.6,8.6,0,100,100
2020-11-09 1:00,17,9.1,9.4,1,100,100
2020-11-09 1:00,NaN,0,0,0,100,100
2020-11-09 1:00,26,5.4,5.3,0,72,72
2020-11-09 1:00,11,0,0,0,100,100
2020-11-09 1:00,25,1.5,1.6,0,100,100
2020-11-09 1:00,14,0,0,0,100,100
2020-11-09 1:00,18,0.1,0.1,0,100,100
2020-11-09 1:00,17,0.3,0.3,0,100,100
2020-11-09 1:00,7,7.1,7.2,0,98,98
2020-11-09 1:00,19,0,0,0,100,100
2020-11-09 1:00,3,0,0,0,100,100
2020-11-09 1:00,4,0,0,0,100,100
2020-11-09 1:00,15,0,0,0,100,100
2020-11-09 1:00,15,0,0,0,100,100
2020-11-09 1:00,1,0.7,0.7,1,100,100
2020-11-09 1:00,7,12.8,13.1,1,74,76
2020-11-09 1:01,15,0.1,0.1,0,100,100
2020-11-09 1:01,58,7.9,7.9,1,100,100
2020-11-09 1:01,53,4.6,6.7,1,65,100
2020-11-09 1:01,11,0,0,0,100,100
2020-11-09 1:01,10,0,0,1,100,100
2020-11-09 1:01,32,0,0,0,100,100
2020-11-09 1:01,13,0,0,1,100,100
2020-11-09 1:01,4,0,0,0,100,100
2020-11-09 1:02,33,6.2,6.1,1,100,100
2020-11-09 1:02,7,0,0,0,100,100
2020-11-09 1:02,29,5.3,4.7,1,100,100
2020-11-09 1:02,13,0,0,0,100,100
2020-11-09 1:02,7,0,0,0,100,100
2020-11-09 1:02,42,0,0,0,100,100
2020-11-09 1:02,4,0.1,0.1,0,100,100
2020-11-09 1:02,3,0,0,0,100,100
2020-11-09 1:02,27,7.7,6.1,0,100,100
2020-11-09 1:02,18,7.5,7.4,1,42,42
2020-11-09 1:02,7,0,0,0,100,100
2020-11-09 1:02,11,0,0,0,35,35
2020-11-09 1:02,23,6.9,6.9,0,100,100
2020-11-09 1:02,5,20.7,21,0,89,89
2020-11-09 1:03,11,8.3,8.3,0,100,100
2020-11-09 1:03,39,9.8,18.3,1,100,100
2020-11-09 1:03,13,11.5,11.4,0,0,0
2020-11-09 1:03,5,0.1,0.1,0,100,100
2020-11-09 1:03,2,6.6,6.6,0,97,97
2020-11-09 1:03,56,0,0,1,100,100
2020-11-09 1:03,59,12,9.5,0,100,100
2020-11-09 1:03,10,5.9,6.2,0,100,100
2020-11-09 1:03,6,0,0,0,100,100
2020-11-09 1:03,7,0,0,0,100,100
2020-11-09 1:03,7,0,0,0,100,100
2020-11-09 1:04,30,4.9,4.9,0,23,26
2020-11-09 1:04,16,0,0,0,100,99
2020-11-09 1:04,9,0.1,0.1,0,100,100
2020-11-09 1:04,10,0,0,0,100,100
2020-11-09 1:04,6,0,0,0,11,11
2020-11-09 1:04,19,20.3,19.9,1,100,100
2020-11-09 1:04,7,0,0,0,100,100
2020-11-09 1:05,18,0,0,1,100,100
2020-11-09 1:05,43,0.1,17.6,0,100,100
2020-11-09 1:05,9,0,0,0,100,100
2020-11-09 1:05,20,0,0,0,100,100
2020-11-09 1:05,14,0,0.1,1,75,75
2020-11-09 1:05,13,2.5,2.5,1,87,87
2020-11-09 1:05,11,0,0,0,100,100
2020-11-09 1:05,15,0.1,0.1,0,100,100
2020-11-09 1:05,10,2.5,2.6,0,100,100
2020-11-09 1:05,39,0,0,1,100,100
2020-11-09 1:05,52,0,0,1,100,100
2020-11-09 1:05,4,5.3,5.3,0,100,100
2020-11-09 1:05,NaN,0,0,0,100,100
2020-11-09 1:06,26,0,0,1,18,19
2020-11-09 1:06,15,3.5,2.4,1,88,88
2020-11-09 1:06,7,0,0,0,100,100
2020-11-09 1:06,14,0,0,1,100,73
2020-11-09 1:06,1,0,0,0,100,100
2020-11-09 1:06,14,0,0,0,100,100
2020-11-09 1:06,7,0.1,0.1,0,100,100
2020-11-09 1:07,17,1.3,1.3,0,100,100
2020-11-09 1:07,14,0,0,0,100,100
2020-11-09 1:07,7,0,0,0,100,100
2020-11-09 1:07,19,6.6,6.5,1,100,100
2020-11-09 1:07,9,4.2,4.3,0,100,100
2020-11-09 1:07,5,0,0,0,100,100
2020-11-09 1:07,4,11.8,11.9,0,100,100
2020-11-09 1:07,30,19.4,10.9,0,100,100
2020-11-09 1:07,4,0,0,0,97,97
2020-11-09 1:07,5,0,0,0,100,100
2020-11-09 1:07,21,4.4,4.8,0,100,100
2020-11-09 1:07,63,12.5,2.4,1,100,100
2020-11-09 1:08,20,6.8,3.2,0,100,100
2020-11-09 1:08,11,0,0,1,100,100
2020-11-09 1:08,4,0,0,1,24,100
2020-11-09 1:08,20,0.1,9.1,1,100,100
2020-11-09 1:08,11,11.2,11.2,0,100,100
2020-11-09 1:08,9,0,0,1,100,100
2020-11-09 1:08,36,0,0,0,100,100
2020-11-09 1:08,7,1.5,1.5,1,95,100
2020-11-09 1:08,23,0,0,0,100,100
2020-11-09 1:08,11,0.3,0.2,0,100,100
2020-11-09 1:09,52,0,0,0,100,100
2020-11-09 1:09,7,0,0,0,100,100
2020-11-09 1:09,9,0.1,0.1,0,100,100
2020-11-09 1:09,0,0,0,0,100,100
2020-11-09 1:09,78,3,3,1,100,100
2020-11-09 1:09,8,0,0,0,0,0
2020-11-09 1:09,26,0,0,1,100,100
2020-11-09 1:09,4,1.1,1.1,0,89,90
2020-11-09 1:09,6,0,0,0,100,100
2020-11-09 1:09,8,5.1,5.5,0,28,28
2020-11-09 1:09,10,0,0,0,100,100
2020-11-09 1:09,26,0,0,0,100,100
2020-11-09 1:09,15,0,0,0,100,100
2020-11-09 1:10,35,0,0,0,0,0
2020-11-09 1:10,7,0,0,0,100,100
2020-11-09 1:10,17,0.1,0.1,1,100,100
2020-11-09 1:10,1,0,0,0,100,100
2020-11-09 1:10,19,5.2,5.2,1,0,0
2020-11-09 1:10,9,0,0,0,100,100
2020-11-09 1:10,14,0.7,0.3,1,61,100
2020-11-09 1:10,4,7.9,7.8,0,100,100
2020-11-09 1:11,22,0.3,0.2,1,100,100
2020-11-09 1:11,8,0.4,0.4,0,100,100
2020-11-09 1:11,0,0.1,0.1,0,100,100
2020-11-09 1:11,13,0,0,0,100,100
2020-11-09 1:11,4,8.1,8.1,0,100,100
2020-11-09 1:11,21,0,0,0,100,100
2020-11-09 1:11,3,0,0,0,89,88
2020-11-09 1:11,7,8.8,8.9,0,100,100
2020-11-09 1:11,4,0,0,0,100,100
2020-11-09 1:11,52,2.3,13.6,0,100,100
2020-11-09 1:12,10,5.4,5.5,0,100,100
2020-11-09 1:12,74,0,0,1,100,100
2020-11-09 1:12,16,0,0,0,100,100
2020-11-09 1:12,8,4.7,4.5,0,100,100
2020-11-09 1:13,17,0,0,0,100,100
2020-11-09 1:13,62,7.5,7.1,1,100,100
2020-11-09 1:13,NaN,0,0,0,100,100
2020-11-09 1:13,29,0.3,19.3,0,100,100
2020-11-09 1:13,36,4.3,4.5,0,100,100
2020-11-09 1:13,52,4.3,7.5,1,100,100
2020-11-09 1:13,25,0,0,1,100,100
2020-11-09 1:13,18,0,0,0,100,100
2020-11-09 1:13,11,0.3,0.2,0,0,0
2020-11-09 1:14,12,0,0,0,100,100
2020-11-09 1:14,10,0,0,1,100,100
2020-11-09 1:14,6,0.6,0.6,0,100,100
2020-11-09 1:14,4,2.4,2.5,0,0,0
2020-11-09 1:14,3,0,0,1,100,100
2020-11-09 1:14,21,1.4,1.4,0,100,100
2020-11-09 1:14,35,2.5,2.5,0,0,0
2020-11-09 1:14,2,0,0,0,100,100
2020-11-09 1:14,7,5.2,6.3,1,100,100
2020-11-09 1:15,8,0,0,0,100,100
2020-11-09 1:15,7,0.1,0.1,0,4,5
2020-11-09 1:15,77,5,2.3,1,100,100
2020-11-09 1:15,9,5.6,5.6,0,28,29
2020-11-09 1:15,33,22.1,0,1,100,100
2020-11-09 1:15,15,1.9,0,0,100,100
2020-11-09 1:15,4,0.1,0.2,0,95,100
2020-11-09 1:15,23,6,5.2,1,100,100
2020-11-09 1:15,8,0,0,1,100,100
2020-11-09 1:15,9,0.4,0.4,0,100,100
2020-11-09 1:16,10,5.3,5.4,1,100,100
2020-11-09 1:16,13,1,0.9,0,100,100
2020-11-09 1:16,13,10.8,13.4,1,95,95
2020-11-09 1:16,0,1.6,1.6,0,100,98
2020-11-09 1:16,8,1.1,1.1,0,100,100
2020-11-09 1:16,8,0,0,0,100,100
2020-11-09 1:16,24,0,0,0,27,27
2020-11-09 1:16,7,0,0,0,100,100
2020-11-09 1:16,21,0,0,0,100,100
2020-11-09 1:16,11,0,0,0,100,100
2020-11-09 1:16,4,0,0,0,100,100
2020-11-09 1:16,NaN,0,0,0,100,100
2020-11-09 1:17,11,0,0,0,100,0
2020-11-09 1:17,5,2.2,2.1,0,100,99
2020-11-09 1:17,14,0,0,1,100,100
2020-11-09 1:17,10,6,6,0,100,100
2020-11-09 1:17,75,0,0,0,100,100
2020-11-09 1:17,68,0,0,0,100,100
2020-11-09 1:17,52,6.1,0.1,1,100,100
2020-11-09 1:17,25,8,8.1,0,100,100
2020-11-09 1:17,0,0,0,0,100,100
2020-11-09 1:17,8,0,0,0,100,100
2020-11-09 1:17,46,3,3.1,0,100,100
2020-11-09 1:18,69,2.7,8.1,0,100,100
2020-11-09 1:18,15,2.8,2.9,0,100,100
2020-11-09 1:18,73,10.2,16.7,0,100,100
2020-11-09 1:18,5,0,0,0,100,100
2020-11-09 1:18,8,6.8,6.8,0,100,100
2020-11-09 1:18,6,0,0,0,100,100
2020-11-09 1:19,64,2.3,2.3,0,100,100
2020-11-09 1:19,67,7.7,0.2,0,100,100
2020-11-09 1:19,28,3.9,4,1,96,96
2020-11-09 1:19,58,8.7,8.9,1,100,100
2020-11-09 1:19,4,0,0,0,100,100
2020-11-09 1:19,6,0,0,0,96,96
2020-11-09 1:19,12,0,0,0,100,100
2020-11-09 1:19,2,0,0,0,100,100
2020-11-09 1:19,12,0,0,0,100,100
2020-11-09 1:19,13,0,0,0,94,94
2020-11-09 1:20,9,0,0,0,100,100
2020-11-09 1:20,27,11.4,11.4,0,100,100
2020-11-09 1:20,28,0,0,1,91,90
2020-11-09 1:20,0,1.5,1.6,0,68,68
2020-11-09 1:20,59,1.8,1.7,1,60,100
2020-11-09 1:20,43,0,0,0,100,100
2020-11-09 1:20,9,0.1,0.1,0,100,100
2020-11-09 1:20,15,0,0,0,100,100
2020-11-09 1:20,42,0,0,0,100,100
2020-11-09 1:20,8,0,0,0,100,100
2020-11-09 1:20,5,0,0,0,100,100
2020-11-09 1:21,10,1.3,1.4,0,94,94
2020-11-09 1:21,13,4,5.9,1,100,100
2020-11-09 1:21,75,14.3,31.4,0,100,100
2020-11-09 1:21,26,2.1,2,0,100,100
2020-11-09 1:21,8,0,0,0,100,100
2020-11-09 1:22,12,1.6,1.6,0,100,100
2020-11-09 1:22,9,14.5,14.8,0,0,0
2020-11-09 1:22,2,0,0,0,100,100
2020-11-09 1:22,2,0,0,0,100,100
2020-11-09 1:22,18,0.1,0.1,1,100,100
2020-11-09 1:22,54,0.1,11.6,1,86,87
2020-11-09 1:22,4,36.9,36.8,0,0,0
2020-11-09 1:22,26,4.8,5.2,0,74,74
2020-11-09 1:22,57,12.4,9.1,1,100,100
2020-11-09 1:23,32,0,0,0,92,100
2020-11-09 1:23,11,10.6,10.7,0,29,28
2020-11-09 1:23,27,0.1,0.1,0,100,100
2020-11-09 1:23,30,0.7,0.7,1,73,73
2020-11-09 1:23,53,0,0,0,100,100
2020-11-09 1:23,1,0,0,0,100,100
2020-11-09 1:23,7,0,0,0,0,0
2020-11-09 1:23,17,7,6.9,0,100,100
2020-11-09 1:23,9,0,0,0,100,100
2020-11-09 1:23,14,0.1,0.1,0,100,100
2020-11-09 1:23,22,0.4,0.4,0,100,100
2020-11-09 1:23,6,14.7,14.7,0,100,100
2020-11-09 1:23,8,0,0,0,100,100
2020-11-09 1:23,11,6.8,6.3,0,100,100
2020-11-09 1:24,6,0,0,0,100,100
2020-11-09 1:24,16,0,0,0,100,100
2020-11-09 1:24,16,0,0,0,100,100
2020-11-09 1:24,6,0,0,0,100,100
2020-11-09 1:24,24,5.7,5.7,0,33,32
2020-11-09 1:24,2,0.1,0.1,0,100,100
2020-11-09 1:24,15,5,5,0,100,100
2020-11-09 1:24,13,0,0,0,100,100
2020-11-09 1:24,11,0.2,0.2,0,100,100
2020-11-09 1:24,74,2.1,14.1,1,100,100
2020-11-09 1:24,13,1.5,1.4,0,100,100
2020-11-09 1:24,8,0,0,0,100,100
2020-11-09 1:24,6,0,0,0,100,100
2020-11-09 1:25,2,5.8,5.9,0,100,100
2020-11-09 1:25,6,0,0,0,100,100
2020-11-09 1:25,2,0,0,0,100,100
2020-11-09 1:25,10,0.7,0,0,100,100
2020-11-09 1:25,4,0,0,0,100,100
2020-11-09 1:25,6,2.5,2.5,0,93,94
2020-11-09 1:25,0,0,0,0,88,89
2020-11-09 1:25,7,0,0,0,100,100
2020-11-09 1:25,5,0,0,0,100,100
2020-11-09 1:25,2,0.1,0.1,0,100,100
2020-11-09 1:26,60,0,0,0,85,85
2020-11-09 1:26,9,0.2,0.2,1,100,100
2020-11-09 1:26,18,0,0,0,100,100
2020-11-09 1:26,4,0,0,0,1,0
2020-11-09 1:26,4,0,0,0,100,100
2020-11-09 1:26,5,3.6,3.7,0,100,100
2020-11-09 1:26,3,4.9,0.1,0,76,100
2020-11-09 1:26,8,5,0,0,100,100
2020-11-09 1:26,16,0,0,0,100,100
2020-11-09 1:26,6,0,0,1,0,0
2020-11-09 1:26,98,1.3,1.3,1,100,100
2020-11-09 1:26,9,0.5,0.5,0,100,100
2020-11-09 1:27,21,2.7,2.7,0,100,100
2020-11-09 1:27,29,0,0,0,100,100
2020-11-09 1:27,58,0,0,1,100,100
2020-11-09 1:27,10,1,1.1,0,100,100
2020-11-09 1:27,2,6.4,6.8,0,100,100
2020-11-09 1:27,1,0,0,0,100,100
2020-11-09 1:27,6,0,0,0,100,100
2020-11-09 1:27,6,6.5,6.5,0,84,84
2020-11-09 1:27,12,0.1,0.1,0,100,100
2020-11-09 1:27,18,6.2,6.9,0,100,100
2020-11-09 1:27,2,3.9,3.8,0,96,96
2020-11-09 1:27,7,0,0,0,100,100
2020-11-09 1:28,3,0,0,0,100,100
2020-11-09 1:28,2,0.1,0.1,1,100,100
2020-11-09 1:28,34,3.2,3.2,0,100,100
2020-11-09 1:28,11,9.4,9,0,0,100
2020-11-09 1:28,68,0.5,2.7,0,100,100
2020-11-09 1:28,12,0,0,0,100,100
2020-11-09 1:28,25,0,0,1,98,98
2020-11-09 1:28,15,4.4,4.5,1,100,100
2020-11-09 1:28,11,2.1,2.1,0,100,100
2020-11-09 1:28,14,0,0,0,100,100
2020-11-09 1:28,9,0,0,0,100,100
2020-11-09 1:28,9,0,0,0,100,100
2020-11-09 1:28,25,5.6,4.1,1,100,100
2020-11-09 1:28,8,1.2,1.1,1,100,44
2020-11-09 1:28,NaN,0,0,0,100,100
2020-11-09 1:28,7,0,0,0,100,100
2020-11-09 1:29,3,4.5,4.5,0,40,40
2020-11-09 1:29,1,0.1,0.1,0,100,100
2020-11-09 1:29,74,0,0,1,80,91
2020-11-09 1:29,11,0.3,0,0,88,100
2020-11-09 1:29,1,0,0,0,100,100
2020-11-09 1:29,6,9.5,9.6,0,100,100
2020-11-09 1:29,43,22.1,0.5,0,100,100
2020-11-09 1:29,30,0,0,1,24,24
2020-11-09 1:29,7,0,0,0,100,100
2020-11-09 1:29,22,0,0,1,100,100
2020-11-09 1:29,26,5,9.2,1,100,100
2020-11-09 1:29,11,0,0,0,99,100
2020-11-09 1:30,17,0,0,0,100,100
2020-11-09 1:30,26,0,0,1,29,30
2020-11-09 1:30,7,0.1,0.1,0,100,100
2020-11-09 1:30,9,0,0,0,100,100
2020-11-09 1:31,6,0,0,0,100,100
2020-11-09 1:31,6,5.9,5.8,1,100,100
2020-11-09 1:31,15,0,0,0,100,100
2020-11-09 1:31,17,21.1,21.1,0,100,100
2020-11-09 1:31,47,2.1,2.1,0,100,100
2020-11-09 1:31,2,0,0,0,100,100
2020-11-09 1:31,19,0.2,0.2,0,100,100
2020-11-09 1:31,22,0,0,1,100,100
2020-11-09 1:31,11,0.8,0.7,1,100,100
2020-11-09 1:31,10,1.1,1.1,0,100,100
2020-11-09 1:31,59,22,22,0,100,100
2020-11-09 1:31,12,3.2,3.2,0,100,100
2020-11-09 1:31,0,1.6,1.6,0,77,76
2020-11-09 1:32,4,3.2,3.2,0,100,100
2020-11-09 1:32,6,1.3,1.4,0,100,100
2020-11-09 1:32,10,11.4,11.5,0,100,100
2020-11-09 1:32,10,0.4,0.4,0,100,100
2020-11-09 1:32,8,1.4,1.3,1,49,100
2020-11-09 1:32,15,0,0,0,100,100
2020-11-09 1:32,6,0,0,0,100,100
2020-11-09 1:32,12,11.2,11.3,0,100,100
2020-11-09 1:32,5,0,0,0,100,100
2020-11-09 1:32,63,3.3,3.3,1,100,100
2020-11-09 1:32,6,0.2,0.2,0,100,100
2020-11-09 1:32,6,0,0,0,33,33
2020-11-09 1:32,1,0,0,0,96,95
2020-11-09 1:33,30,0,0,1,100,100
2020-11-09 1:33,98,48.3,41.8,1,100,100
2020-11-09 1:33,13,0,0,0,100,100
2020-11-09 1:33,3,0,0,0,100,100
2020-11-09 1:33,10,2.4,2.4,0,100,100
2020-11-09 1:33,14,7.3,7,0,100,100
2020-11-09 1:33,12,7.1,7,0,100,100
2020-11-09 1:33,6,0,0,0,100,100
2020-11-09 1:33,25,1.6,1.6,0,65,64
2020-11-09 1:33,54,13,0.1,1,78,78
2020-11-09 1:33,22,0,0,0,100,100
2020-11-09 1:33,14,0,0,0,100,100
2020-11-09 1:33,17,0,0,0,100,100
2020-11-09 1:34,9,0,0,1,100,100
2020-11-09 1:34,23,0,0,0,100,100
2020-11-09 1:34,14,0,0,0,100,100
2020-11-09 1:34,2,0,0,0,100,100
2020-11-09 1:34,16,0,0,0,100,100
2020-11-09 1:34,2,0,0,0,100,100
2020-11-09 1:34,5,0,0,0,100,100
2020-11-09 1:34,69,19.2,20,1,100,100
2020-11-09 1:34,4,0.1,0.1,1,100,100
2020-11-09 1:34,NaN,0,0,0,100,100
2020-11-09 1:34,19,0.4,0.4,0,100,100
2020-11-09 1:34,6,11.1,11.2,1,100,100
2020-11-09 1:34,13,0,0,0,100,100
2020-11-09 1:34,1,0.1,0.1,0,100,100
2020-11-09 1:34,26,0,0,0,100,100
2020-11-09 1:34,5,0,0,0,100,100
2020-11-09 1:34,7,0,0,0,100,100
2020-11-09 1:35,47,0.1,0.1,0,100,100
2020-11-09 1:35,8,6.1,6,0,100,100
2020-11-09 1:35,2,0,0,0,100,100
2020-11-09 1:35,74,18,16.7,1,100,100
2020-11-09 1:35,4,6.3,6.3,0,100,100
2020-11-09 1:35,3,0,0,0,100,100
2020-11-09 1:35,8,0,0,0,87,100
2020-11-09 1:35,12,0,3,1,33,0
2020-11-09 1:35,5,1.4,1.4,0,100,100
2020-11-09 1:35,0,0,0,0,100,100
2020-11-09 1:35,16,7.4,7.5,0,100,100
2020-11-09 1:36,11,1.3,0.4,0,100,100
2020-11-09 1:36,50,0.7,5.5,1,100,100
2020-11-09 1:36,21,10.3,10.2,0,71,74
2020-11-09 1:36,11,0,0,0,100,100
2020-11-09 1:36,10,0,0,0,100,100
2020-11-09 1:36,6,0,0,1,100,100
2020-11-09 1:36,2,0.2,0.2,0,100,100
2020-11-09 1:36,32,9.5,8.3,0,100,100
2020-11-09 1:36,22,4,4.1,0,100,100
2020-11-09 1:36,8,4.2,4.5,0,55,54
2020-11-09 1:36,32,0.1,0.1,0,100,100
2020-11-09 1:36,13,6.1,6,0,100,100
2020-11-09 1:36,16,0,0,0,96,96
2020-11-09 1:36,23,34.7,33.9,1,100,100
2020-11-09 1:36,11,0,0,0,100,100
2020-11-09 1:36,46,1.8,1.7,0,100,78
2020-11-09 1:36,10,0.1,0.1,0,100,100
2020-11-09 1:36,20,1.7,1.7,0,100,100
2020-11-09 1:36,41,0,0,0,100,100
2020-11-09 1:36,16,0,0,0,100,100
2020-11-09 1:37,NaN,0,0,0,100,100
2020-11-09 1:37,74,0.3,0.3,0,100,100
2020-11-09 1:37,1,0,0,0,100,100
2020-11-09 1:37,7,4.6,4.6,1,0,0
2020-11-09 1:37,9,10.3,10.2,0,100,100
2020-11-09 1:37,7,0,0,0,100,100
2020-11-09 1:37,23,15.4,15.4,1,100,100
2020-11-09 1:37,11,1.6,1.6,0,100,100
2020-11-09 1:37,NaN,0,0,0,100,100
2020-11-09 1:37,3,0,0,0,100,100
2020-11-09 1:37,12,5.7,5.7,0,65,65
2020-11-09 1:37,21,12.7,12.6,0,0,0
2020-11-09 1:37,10,0,0,0,100,100
2020-11-09 1:37,11,0,0,0,100,100
2020-11-09 1:38,28,0,0,0,100,100
2020-11-09 1:38,6,0,0,0,100,100
